market_id,asset,duration_minutes,second_entered,entry_price,direction,second_exited,exit_price,actual_result,pnl,outcome,hour
0xa0967a74d0e30ef2d7ff9d37572236ee4edcb8a63bc6fccdeb65a9e0019c43cb,eth,5,17,0.4,Down,300,0.0,Up,-0.4,loss,8
0x3c6a434e14e21e0ab9285bffdd912796e77edd9b9a91742358bd92c45c384cff,sol,5,18,0.43,Down,300,0.0,Up,-0.43,loss,8
0xc4efb662f3145165c7aeeb3282ef06272add9d7fe11274e6ccd92fe88b31ea1c,btc,5,14,0.43,Down,300,0.0,Up,-0.43,loss,8
0xdd9938a7ae87bd4b0095722f6f290964f0f6e7c4af339c3bb121a324357e9936,btc,5,2,0.45,Up,300,0.0,Down,-0.45,loss,8
0x97ab4d2b5220a17286eebbb7bd2f6445ef9dcf6c15fb84856e5355646e82bd77,eth,5,2,0.36,Up,300,0.0,Down,-0.36,loss,8
0xbec9671235ececea4208ea1bb77536cff9c942a76477e7dceed906bb12afff48,xrp,5,13,0.44,Up,300,0.0,Down,-0.44,loss,8
0xf0ddb7612acb4f74386753cbdc941f872a428905cad50431d63101b8c1acc14d,xrp,15,3,0.45,Up,900,1.0,Up,0.539,win,8
0x6b01320ef8b81534111a3b675c2e9fe15116b33e017aee256786e50c34766306,sol,5,3,0.45,Up,300,1.0,Up,0.539,win,8
0xe92a30884147fe2dc0321b4f3683d28099644338e152d8029ddfa74de4a4353a,xrp,5,2,0.44,Up,300,1.0,Up,0.5488,win,8
0xbeadb5c815dbdd64f36cdb8241f5fd3ef20e86a7ad04a5e799b78de5ca4ef8eb,btc,5,3,0.45,Down,300,0.0,Up,-0.45,loss,8
0x546187a2feb9920198cc4182c5f16ab1cab524f733af78dcdce6129e5f18dd71,eth,5,1,0.36,Down,300,0.0,Up,-0.36,loss,8
0x8a50ddab89a8893c867b8e0c182cc76ae97ef30c634a2e09e11b7784a2cdaf21,xrp,5,1,0.41,Down,300,0.0,Up,-0.41,loss,8
0xa2a492d4d29e209bb64fbbf0abe10de047624768edce7344eb08b399d2dec185,eth,5,1,0.41,Up,300,0.0,Down,-0.41,loss,8
0x80a50098e6e8e980b5de7f4c8a706d3a3604d6fc40f56f6663b6792ef80646ac,btc,5,16,0.42,Up,300,0.0,Down,-0.42,loss,8
0x397ce2d65726fec287ec12b6835d6995333e56fada067b3ef734bd7bc7a2b8e0,xrp,5,17,0.43,Down,300,0.0,Up,-0.43,loss,8
0x85b3d8a7a4b9a5eb22ecc6ff61043aaef8358488173d41238aec529e98954c88,eth,5,4,0.37,Down,300,0.0,Up,-0.37,loss,9
0x063de7ae791fa32e1d92c61c3ab6fc0130fe1a09b6e1819bb97e59a70d9032f7,btc,5,21,0.45,Down,300,0.0,Up,-0.45,loss,9
0x75ef2b9af0fb4a8ebd6614eb70726455c41c3641eaf6ef5ccba7d7c4937d7e65,xrp,5,3,0.45,Up,300,1.0,Up,0.539,win,9
0xcf2945045d229f864b33fad6d6dc5d7e70739c7f626770e44792312cade1ee35,btc,5,3,0.45,Up,300,1.0,Up,0.539,win,9
0x919286e68b4b4e050d1a1137574c23253cf2adb1108e27ccec5404ea89d383d0,eth,5,1,0.43,Up,300,1.0,Up,0.5586,win,9
0xf54800085e4a6e67888ac0671ea35958d4319566bfb1d63537a8b07019f1ac7f,sol,15,1,0.43,Up,900,0.0,Down,-0.43,loss,9
0xf839cc65f3581cc3d08ad7137493fb13456ea5e5007a3ddc8ce8a5178acbee34,btc,15,1,0.43,Up,900,1.0,Up,0.5586,win,9
0xc6077c85077ff864b556fe97539483589ad5d880274e0006e97c21c7d32ac909,eth,15,1,0.42,Up,900,0.0,Down,-0.42,loss,9
0xcbfcb5aa49f63be38249601bd51cc9ac1e29121d181d196e31746cfb6c93327c,sol,5,1,0.45,Up,300,1.0,Up,0.539,win,9
0x5ed12991fead32397d431fd8004629b6bb4654c074d847ac3e76f7ff9c8f12db,btc,5,1,0.43,Up,300,1.0,Up,0.5586,win,9
0x5990f2d5b5b9b544641a1f141c67a13f4031977b1b02062c2dd1e461c78a90f7,xrp,5,3,0.44,Up,300,0.0,Down,-0.44,loss,9
0x4ba11b757015c232cd3a5fac8768e626d2d4d1c440474a98a3562efadd13699e,eth,5,4,0.44,Up,300,0.0,Down,-0.44,loss,9
0xdb8fae31047265edb188e5908c456859e64435a240d14855cbfb428d8a183925,btc,5,1,0.45,Up,300,0.0,Down,-0.45,loss,9
0x0db0dfc5bf46f946a43a0d28ef692e1b9cf2171565d536cf9320049efd7a568d,eth,15,23,0.45,Up,900,0.0,Down,-0.45,loss,9
0x9178495ba86d759a649672a9eb9cc4b46be970531e2feb7e957a0162178287ea,xrp,5,2,0.43,Up,300,1.0,Up,0.5586,win,9
0xfc42f38fd67a29e032d06a8d8c75ac8c306046cadc2b6bb6ae4be7a311a69acc,eth,5,26,0.45,Up,300,0.0,Down,-0.45,loss,9
0xf123f3c524094c8553a0235481e4858acbdb0293c46a2d0c7461c99277ec1707,btc,5,24,0.45,Up,300,1.0,Up,0.539,win,9
0x194f95c2627b1264a7d7f7bcad698572737df6c6e8de120ed2521663f6c77c50,xrp,5,17,0.43,Up,300,1.0,Up,0.5586,win,9
0x6e8ebd0b3c5f4c18574fda3321a3bace097fcaa004e877f07d816090f96374f5,sol,5,17,0.44,Up,300,0.0,Down,-0.44,loss,9
0x8de4e179cdc5a9831ec8fa3c2ca6e327b5c63d2bd63693c859b9a7a2b2a3b982,eth,5,20,0.42,Up,300,0.0,Down,-0.42,loss,9
0x9b17975caaa9e521a40fa2ba52b0d4533dd17f638f7d5de07488bf28a05f3cf0,sol,5,5,0.44,Up,300,0.0,Down,-0.44,loss,9
0x9c6f7173dfb95fb02705794466c71aae27fb69ba5e5b6a29d3ebae1e2ffbef75,btc,5,22,0.43,Up,300,0.0,Down,-0.43,loss,9
0x32416dea0de9edbe8cc3d50ea76344af1d1f6e9924c789353523d49afaed72aa,xrp,5,5,0.45,Up,300,0.0,Down,-0.45,loss,9
0x8b3af38623ae011d08d56826629a81f3eda95e26d6715253871ee6ed865ce477,eth,5,1,0.3,Down,300,1.0,Down,0.686,win,9
0xac7fca84e47544a78c651d9b1a97560a005fc8fc5400d360da1aeb3b09136ca0,sol,5,2,0.4,Up,300,0.0,Down,-0.4,loss,9
0x7d282df1da0956956945f2d5597b21c27b7f389c639ae6bb8e8af6583f014828,sol,5,11,0.45,Up,300,0.0,Down,-0.45,loss,9
0x49ddd76fdf8e0446fce72731968671286d9f654596aaf51c49f15e139d04604c,btc,5,13,0.43,Up,300,0.0,Down,-0.43,loss,10
0x283dea1d59116d1b3364a110f758767cca698abd9ee360d3737327a14d431b6c,sol,5,9,0.45,Up,300,0.0,Down,-0.45,loss,10
0x61d6cc89d43c229c75bbd38aab67674fa8311e14d614d0c9342578ea348c5a28,eth,5,3,0.45,Up,300,0.0,Down,-0.45,loss,10
0x99e8456fc73d3e0293e99d1e662646ae6b30a426e0e614b6d4c99716d010e30b,xrp,5,3,0.42,Up,300,1.0,Up,0.5684,win,10
0xee240c88ae835e35fc1cb2baef5e214d05f396a1895c65929b3718a6ebaf6a66,xrp,5,2,0.38,Down,300,0.0,Up,-0.38,loss,10
0x06ec2e2566592a5d209774b7124a78f8b16a72202f708990d35bf2469d19ba01,eth,5,1,0.39,Down,300,0.0,Up,-0.39,loss,10
0xa0e9a32c28a515ff2bcb6b64c5894ae443a1f73f94527e480dd14e46d1048e1a,sol,15,3,0.45,Up,900,1.0,Up,0.539,win,10
0xdbb290cbf5fbdc2500eee811de32d4278b4aaf2bbf92469cdd259e7bc8819019,xrp,5,3,0.42,Up,300,1.0,Up,0.5684,win,10
0x123a45218a1b57a6bc58fdef6ac47b4ab01c975b2c37e8c7e6c0368cef366902,eth,5,14,0.29,Down,300,0.0,Up,-0.29,loss,10
0xda97c2f194a7b285887f5ddeaa02fc2c221248b9aee3835b25807797bfcdb976,btc,5,8,0.45,Down,300,0.0,Up,-0.45,loss,10
0x9e5ca023977a754e7615cd858ee43b6b5a17e8e79a8fcbc35366fd870cc4e82c,sol,15,5,0.45,Up,900,0.0,Down,-0.45,loss,10
0x05d7ff64452358518be2b79028562b47c29c0f451697f4dc3088eb97ff9ac095,sol,5,5,0.4,Up,300,0.0,Down,-0.4,loss,10
0x55da162095ac83fd1f63e1cb25c5355e54c765cecd2c0347c7b048abc6f26115,eth,5,6,0.45,Down,300,1.0,Down,0.539,win,10
0x74ec69ff87f2a8e6e2faca5f5cee6717c327f09e050d321c1a51a14c6028fddf,btc,5,12,0.45,Down,300,1.0,Down,0.539,win,10
0xbc63cd8b22cdc3ceb23ea95f7ae7aaa09e6c7d9c8565304373398229ea3ec6af,xrp,5,3,0.43,Up,300,0.0,Down,-0.43,loss,10
0x34161d733cfab374662b67880c9684317c372137bbc460d404c4364ba0653e0a,eth,15,1,0.45,Up,900,0.0,Down,-0.45,loss,10
0x290232410881febe3c7a14eaf2fe9191cf32eec1ef02c90adaf120af37f6eba5,btc,5,5,0.45,Down,300,0.0,Up,-0.45,loss,10
