market_id,asset,duration_minutes,second_entered,entry_price,direction,second_exited,exit_price,actual_result,pnl,outcome,hour
0x45e8a8d6c509c69f30abc03d78445e38455da8c97373ea6e602263b67f786f34,sol,5,10,0.45,Down,300,0.0,Up,-0.45,loss,1
0x7ab54921b6d08df978e8a649afd72fd7014a28b029e82875c7e22ab34a27c835,xrp,5,10,0.44,Down,300,1.0,Down,0.5488,win,1
0x1863eadbf657e17df6f196388f95c55a62f59fa5136be0006ee41e47a4fa8e93,eth,5,10,0.44,Down,300,0.0,Up,-0.44,loss,1
0x43a46c3ca772bc91a074f98b389caf9210d8132415b1536bc1c0beba70f688c0,btc,5,12,0.44,Up,300,0.0,Down,-0.44,loss,1
0xe2732c24b2240089fbbe1025a5ec52918dc7a33fc19edc0a39e5da3bcc400045,sol,5,8,0.45,Up,300,0.0,Down,-0.45,loss,1
0xda5b1a5de6f3bb082191d66d049597b6de0a7ad400dbab4c3d5f9b09df1603f2,eth,5,2,0.45,Up,300,0.0,Down,-0.45,loss,1
0x15e6c7a00add27726f57ba2a3a71535b8a2980777551c941715209df4748c516,xrp,15,5,0.44,Up,900,1.0,Up,0.5488,win,2
0x86cf05060d0f2275d312dc3953eee769a486231a132aeee0d6bfb17b49f35a79,btc,15,1,0.45,Up,900,1.0,Up,0.539,win,2
0x1ac40bb8d3b6513e5d456cc1e7055c72b8777c9e97db6f71cae70a6da0d08064,eth,15,3,0.45,Up,900,1.0,Up,0.539,win,2
0x8a491ea61ee57404c3b7c72c109aaef9a37935a2e8a334c3bc09932a7e23a295,btc,5,4,0.39,Up,300,1.0,Up,0.5978,win,2
0x0e2b63e6efa89c95cd3a859ebaa503015854fec70de4d3b5e8bffb670e785d13,sol,5,9,0.41,Down,300,1.0,Down,0.5782,win,2
0x19dcb40da52c7bb429dca59126481675ed8e90719881f3c648fe4297550995ed,xrp,5,6,0.38,Down,300,0.0,Up,-0.38,loss,2
0x83f7652bfdc84f1bae6b4424b6c81290e05fb0df1de82bccf16ff618003180e4,btc,5,1,0.45,Down,300,1.0,Down,0.539,win,2
0x06ecf720aaf21955c62815fdbe0253ff7f791216235dba742fa6379b45c99d86,eth,5,6,0.39,Down,300,0.0,Up,-0.39,loss,2
0xf4bbf6c9215bdd24eb3b61ab894fefdd708b6186b63734549a774a52dd3d32ae,xrp,5,3,0.44,Up,300,0.0,Down,-0.44,loss,2
0x64ae50072ddeb630928365fa24cb38bb1ed0e2f4357026cfda943def46be81af,btc,5,1,0.45,Up,300,1.0,Up,0.539,win,2
0x29da2df154e63b6bd34e814393aaf941544bb2a8ae6aada69b717a110a007699,eth,5,1,0.4,Up,300,0.0,Down,-0.4,loss,2
0xc292fc894215de317f65e93b1f206879c846f26e74b6f23e3b1879025c018a99,sol,5,4,0.4,Up,300,0.0,Down,-0.4,loss,2
0x70b5e8c2d368e183f3ef036e053ea6dd7f31a1a3025813ce08bb2c25de68fe3e,xrp,5,2,0.45,Up,300,0.0,Down,-0.45,loss,2
0x86bfc74ad7833e25c8b1a4d60d38248f208096662b0c8dfbf53d851adcdfba29,xrp,5,5,0.43,Up,300,1.0,Up,0.5586,win,2
0xbfaed326f5358caafbc29b56f308f84b76d2aef763c4b5aeaff3358a04ec3aa9,btc,5,19,0.44,Down,300,1.0,Down,0.5488,win,2
0x34d962ba9ca72be364ac66e988d22d59acdfda528a75788a436881e71f612d82,sol,5,1,0.45,Down,300,0.0,Up,-0.45,loss,2
0xd48df04dd40f9ad4e9f219325534f81599fa74c792f9d60a284098e3194189b0,sol,5,6,0.45,Down,300,0.0,Up,-0.45,loss,2
0x62f94023758c8d64b80edc9433fd7a94c3a78e7fdce5ac64c71fbfe47ec84b83,sol,5,3,0.45,Down,300,0.0,Up,-0.45,loss,2
0x0a71e3b1bcf7c317f3df221fa3d498b3850cadeba1c4bfde2d173c6f3e6ef653,btc,15,3,0.45,Down,900,0.0,Up,-0.45,loss,3
0xbbf6a04cef63e96fe6fd4089b6ab22021a19c3ed80594ba598775610a10222d0,sol,15,6,0.45,Down,900,0.0,Up,-0.45,loss,3
0x2d458cc000c433350944b449928cbf73f89fd1fd39e6d70bc81e99c7c726e668,xrp,15,1,0.4,Down,900,0.0,Up,-0.4,loss,3
0x5b9556757667a969aae5c9fd4b4b16ce2007039b2691a90698c4ae95182459ac,eth,15,8,0.45,Down,900,0.0,Up,-0.45,loss,3
0xfc59a3ce9e373544210e13783b06a891dd576d5b96f452022690e10b87684493,eth,5,2,0.45,Down,300,0.0,Up,-0.45,loss,3
0xc19e82b7669f7198d8381b57549522e710e1eba2f32db8d6b3e0282f3a047323,sol,5,8,0.42,Down,300,0.0,Up,-0.42,loss,3
0x2419cd21e17d43eaca8f03bcb149fa11eedcb0e2d895a17e29660a8a73eb747b,xrp,5,11,0.43,Down,300,1.0,Down,0.5586,win,3
0x1c9b77ae4c700462128140cc1c9637e72a707b9805f7c5fa04456ea41a8a6082,btc,5,7,0.44,Down,300,0.0,Up,-0.44,loss,3
0x2afad5cd9e226277528168e184fead9bcc5da5e07eb02e05ada553b7f350f1b2,btc,5,8,0.45,Down,300,0.0,Up,-0.45,loss,3
0x8e3c8e5fbd4b968eaf1d912b5703221dd9c2c4b085bb6410fb25120031c65653,eth,5,14,0.45,Down,300,0.0,Up,-0.45,loss,3
0x524cbc9b9190d58e9899a5b22f9c682e9c500f3f5e529b08cf00db8948224cd1,xrp,5,1,0.45,Up,300,1.0,Up,0.539,win,3
0xa3829ed3f0aecb949cc9689098dd09e0586c7d3f5659fc4b41860c2a3a888140,eth,5,5,0.45,Up,300,0.0,Down,-0.45,loss,3
0xb3de53bbcc845eafe0bd121d5e290f53db183809a68ab028ce00136f48f6a19c,sol,5,2,0.45,Up,300,0.0,Down,-0.45,loss,3
0x408c661bc336497648484a46cd913a3e4dfb67966d79dd972c1d5f78674a4eb5,xrp,5,11,0.45,Down,300,1.0,Down,0.539,win,3
0x3cf9a28f9684b532a3f28506664d8b1474a0c60fc30bfefc1d223c2a801594f5,sol,5,12,0.44,Up,300,0.0,Down,-0.44,loss,3
0x391f9b75816e171168e78e7744ff3af303f45fbfa2262ac4acaa61ec99ecf02a,btc,5,6,0.4,Down,300,0.0,Up,-0.4,loss,3
0x40d9e5b24be83b156fba1543ef7be2dd605eb49e5e7338669cfbae04099c121b,eth,5,1,0.45,Down,300,0.0,Up,-0.45,loss,3
0x9d45e6905b662353b94d45a59a3d2da2fd45b3028d05e2231b4d90a33a0b13dd,xrp,5,2,0.45,Down,300,0.0,Up,-0.45,loss,3
0x024f285e4c51b08cebdac8e8859bebf9a273da86a76db1fdb05ff85ecd32a087,sol,5,1,0.4,Down,300,0.0,Up,-0.4,loss,3
0x2c002fa10c59f9b68eb6b41fdf46777eb93a549b1629a9ad0870517c14801d86,eth,5,28,0.45,Up,300,1.0,Up,0.539,win,3
0x33ac73e4ea5844d69d4d704747f2a29fb7fa8d010bd828329e9ca20a2de9e2d5,xrp,15,6,0.45,Down,900,0.0,Up,-0.45,loss,3
0xfbfd1739c348223e6b45d163aa6cefb8025c8e077faee2b85386fa05a3f1c0b0,eth,5,2,0.41,Up,300,1.0,Up,0.5782,win,3
0x2b05c533f8db9ce47b0528ccb501182ac280d76ad499da41fa9000f1fc247c0a,sol,5,4,0.43,Up,300,0.0,Down,-0.43,loss,3
0x54bd9524b821b7e09559629645964c326285ddb0a1212e385eb70ec344b43504,xrp,5,6,0.44,Up,300,0.0,Down,-0.44,loss,3
0x189dce2f0bb8aef44ce201eea444bdb3f83b2b45abad3127173eb9809e62339a,xrp,5,1,0.45,Up,300,0.0,Down,-0.45,loss,3
0xe7edda6655f368b2a615c19e36198bf5b2c5b3332793fbfd972db67ee440d14e,eth,5,1,0.45,Up,300,0.0,Down,-0.45,loss,3
0xca024ed4a3a85855eb5ce0c35af03978ee267cf3c6038bede1714551c93adb0b,btc,5,11,0.39,Up,300,0.0,Down,-0.39,loss,3
0x622481fc41b98b4ac3e79c3e11be351e4383bbb77ae1a7ea5e8ac2de4a5d9f7f,sol,5,4,0.45,Up,300,0.0,Down,-0.45,loss,3
0xdf03b4c4f126426fddf941cb65267abd9eabf8461793d26aab5f8e99e3976e12,eth,5,11,0.39,Up,300,0.0,Down,-0.39,loss,3
0x17af91cef1fe3a80046e6f60f4e1a43c4bd730a89bafd5635e8787b13703a11c,xrp,15,12,0.45,Up,900,0.0,Down,-0.45,loss,3
0x378ccb11b0bab4ab1d2a6d9c712a35217adc5b518a76a9361ba8c947a847d179,btc,15,1,0.43,Up,900,0.0,Down,-0.43,loss,3
0x4b102257bb349fd81fcf202ceb9b629498dcb3279d91f5447b99886db7357bb5,sol,15,11,0.45,Up,900,0.0,Down,-0.45,loss,3
0x2eedda64795a784cda53ccc8243bea83943cf14e2863f739cb47ce02757b632a,eth,15,1,0.43,Up,900,0.0,Down,-0.43,loss,3
0x902cd573de83ace25030449000f373602edc3b3976023eb2a5120342b13dd3b9,xrp,5,12,0.42,Up,300,0.0,Down,-0.42,loss,3
0x417896ab25ae83a80f48eea0a159b2cc4a114cab7230100eebe7306c693bb87c,sol,5,10,0.44,Up,300,0.0,Down,-0.44,loss,3
0x8ddffcce5ff3d38879ce6a599e7a6a60b33ef8debba041054ef1067ef17e6ae4,eth,5,9,0.45,Up,300,1.0,Up,0.539,win,3
0x535eb2afce420dc49cbac2aebf84e5d9e115b998993bc8a0071314c1fb0e173d,btc,5,10,0.44,Up,300,0.0,Down,-0.44,loss,3
0xc41cce4ff1edaefa122e5fd9d96e4b6a994680cdbbfec251a5245c90b97d408d,sol,5,2,0.37,Down,300,1.0,Down,0.6174,win,3
0x720699fb3b7f6e3aab5a42bf4413a70d812449fe8ec25f87b56bed7cb822d9c7,xrp,5,8,0.45,Up,300,0.0,Down,-0.45,loss,4
0x1bc3a836cc8ac50e6406a4b1a8336fc1b3bf3740d7973b4bdfc68a5fe6066dfc,btc,15,4,0.45,Down,900,0.0,Up,-0.45,loss,4
0xf89504c916a4a743992aaf16d25157ed9d5d77fb8ecfad69dddfa98954846ca0,btc,5,1,0.44,Down,300,0.0,Up,-0.44,loss,4
0x2695a225421063726c6adad9bfd8541f8258033e77d7e7ae472ae1f3dffb4801,eth,15,1,0.45,Up,900,1.0,Up,0.539,win,4
0x5fcf062f261ef392e36536ba79d75758f98cfb07800b311d40772b53860dbd88,eth,5,2,0.45,Up,300,1.0,Up,0.539,win,4
0xa7b6600f8a0c2b18782e16f4bc091bd0e55b358e73d5f527d945839aa5f8636a,sol,5,8,0.42,Up,300,1.0,Up,0.5684,win,4
0xdaf472cc4dcbbfbb46572d45b969387fbbefad599db615698b986e3a56e65abb,btc,5,4,0.44,Up,300,1.0,Up,0.5488,win,4
0xdab4f1342fcf92ce63df70890105a38c1948c6b082f179ce7c34473278cb495d,xrp,5,10,0.44,Up,300,0.0,Down,-0.44,loss,4
0xdc7a547a408bd6cfd9626bda8644795831963fac9692acc9b69bfbbdab8ca5ab,sol,5,12,0.44,Up,300,0.0,Down,-0.44,loss,4
0x17d7f28e33c11a7dd200541cc85ccce708a34d489ae812a255f364b188203826,eth,5,2,0.45,Up,300,0.0,Down,-0.45,loss,4
0x1a1e7eca3f1a8f3bddc2c68bd433b55a8e88d833e897d30662fc7d4f7ab530e0,eth,15,1,0.45,Up,900,0.0,Down,-0.45,loss,4
0x8292df9b4955e00fbd9e19ef681f3593f8c79786c7d9bb7f243948002548e0cd,sol,5,12,0.44,Up,300,1.0,Up,0.5488,win,4
0x01e77e29670020f7a886600943e74928ae01e646a4057d69c3933d3214ce63bc,sol,5,5,0.43,Up,300,1.0,Up,0.5586,win,4
0xd45b066feb277ff38a7ef24e31b2d3351e19594522d9445aef17d6e2495f569b,xrp,15,19,0.45,Up,900,1.0,Up,0.539,win,4
0x6275571f048d347a4ce2db413ffe58b55ef1e040380782d065aeb9f9c8429923,btc,15,5,0.45,Up,900,1.0,Up,0.539,win,4
0x2b951e4038c58811a9c4ac8e2a609bc9446a5ca108ec3bdaa361141de38f775a,sol,15,8,0.44,Up,900,1.0,Up,0.5488,win,4
0x5c9442ed1a3108005d18882bac74e153943545470f01dd3772a7eb81788aef77,eth,5,2,0.43,Up,300,0.0,Down,-0.43,loss,4
0x19ffaa51262624ca7128933c05425b798c17a51ff11fd6441154471ad01359eb,btc,5,7,0.45,Up,300,1.0,Up,0.539,win,4
0xd7924baadec62a60e904991eb3cda65ca82b6cb56c1b2dfb55469c5406331af1,sol,5,4,0.45,Up,300,1.0,Up,0.539,win,4
0xcdeae76b68c409cd8e43880d3b7d7eaffa24e0e35a2d3caa85543816b371da78,btc,5,3,0.41,Down,300,1.0,Down,0.5782,win,4
0x894317b19297704349b57772642fe056542ab577d695e8779dfebd405fc15822,btc,5,3,0.45,Down,300,1.0,Down,0.539,win,5
0xf54c825e62c5dd4248f536c2abbf3c2d9bfa307757d4fe372f917029f8b58912,btc,5,2,0.45,Down,300,0.0,Up,-0.45,loss,5
0x2ebc2470507e5d17eb8d91ac342393a074f465f66063f50078f3a24f6e90973f,sol,5,1,0.35,Down,300,0.0,Up,-0.35,loss,5
0xb359c5518b52fe757f6802dcbb4fd209f6e2fb0017732bf14c1f215482d0c88e,eth,5,1,0.44,Down,300,1.0,Down,0.5488,win,5
0x99dc36347dd1aa11eac1207136b0ca718111ac781488d4278f96c47af208ed1d,sol,15,4,0.45,Up,900,0.0,Down,-0.45,loss,5
0x6aaef7bd85418e20764e48f9448f4ee8d19f56251c0a2d8a13535e339ca3f01a,xrp,5,3,0.42,Up,300,0.0,Down,-0.42,loss,5
0x254a422ac145c0a18660f2898bc749b3e5e6748c954dd4eb3f4eaa308d374d0c,btc,5,8,0.45,Up,300,1.0,Up,0.539,win,5
0xa3a29f22e1147bfe09731c05d4b7fbd1de3703df42163d9f4a14916140808595,eth,5,2,0.45,Up,300,0.0,Down,-0.45,loss,5
0x1508995d777cb160e26d95bd21ae705abfde17e53574edcec13711059790f3d7,sol,5,2,0.42,Up,300,0.0,Down,-0.42,loss,5
0x27e638a4b584009add6b59adc687afb583734ae4a475cd6175d6fa5622c97d9c,sol,5,17,0.45,Up,300,1.0,Up,0.539,win,5
0x748d2b276d596ee1c76441fde5a1b533b9fb294078bd51c605929918b3b90159,xrp,5,4,0.43,Up,300,0.0,Down,-0.43,loss,5
0x4a4c04a09f12dbea4e0d7fb3cb707be83a307594592d2053d1ae0b99f774499a,xrp,15,8,0.44,Up,900,0.0,Down,-0.44,loss,5
0x58f62c103ae1c1736350f3cd89ec4737e6f58a2755dab3fbbf5055a312fcb6ea,eth,5,18,0.4,Up,300,1.0,Up,0.588,win,5
0x76f209bdac7e88f3eb9973524f53d17ffb0956aacc27c57375c066df23248b69,xrp,5,17,0.45,Up,300,0.0,Down,-0.45,loss,5
0x353d77567cd48d09195ec9b2c2d9ec697181b84c6e280f4be3fa2d5c1a9d796e,btc,15,12,0.45,Up,900,1.0,Up,0.539,win,5
0xe46f84bedb65e5a3e8859151d332c17f881cd9e115b691bc3679809fb67821f3,xrp,5,26,0.43,Up,300,1.0,Up,0.5586,win,5
0x48d944d585724c287173f7931f763f710d9e083d0c4e33532775d00d198c18c0,btc,5,1,0.37,Down,300,0.0,Up,-0.37,loss,5
0xbefb1140b7f24d6df881454c603f4448e5d87ce09179b42c13ba8ecc01898d7b,btc,15,2,0.44,Up,900,0.0,Down,-0.44,loss,6
0x01d6a3b74fd66ccdcddf557633a7b004c179e565e3fcb0b4b34cc6da4552ec71,sol,5,6,0.43,Up,300,0.0,Down,-0.43,loss,6
0x825677a0309200f081ad95b1ad1fda3e196b6789863fb424b49501bec23280c9,eth,15,2,0.45,Up,900,0.0,Down,-0.45,loss,6
0x7ceec9654fb15c47e28b233c0056d49bb17051eb9042a7c7971850a4f92891d6,xrp,5,2,0.42,Up,300,0.0,Down,-0.42,loss,6
0xd94b45044a4c057ddc482d2956ba0eed048e957a2ec7ef97245c58583a7f8d41,eth,5,2,0.39,Up,300,0.0,Down,-0.39,loss,6
0x26a79123e6c0766d4a0a2e7e3d7b59b82c9e66ace1c21b72c3f07213b7c77e51,sol,5,3,0.45,Down,300,0.0,Up,-0.45,loss,6
0x9f21712794c4225532af2939888f1777415a63e0ae80f7fd5cb85ff9e24563b8,btc,5,4,0.44,Down,300,0.0,Up,-0.44,loss,6
0xbf2de6a2d050e780c95a1ef1907081846013c82aa013dea64eaf1420409cefce,eth,5,6,0.45,Up,300,0.0,Down,-0.45,loss,6
0x695ebe2c6f9ec3f4ea7503db96e4c48c2c0d288ba1e235c8b46158aa31e6fc9c,btc,5,10,0.44,Up,300,0.0,Down,-0.44,loss,6
0xfdba075d025534e40de43bbb2d0b245caf4253e2b44f7156d941cbb2aedd8795,sol,5,10,0.39,Up,300,0.0,Down,-0.39,loss,6
0x28c283c0ced46792cfb9c5ea8d46ae9a8cee47a00afd88784280dc510c35af95,xrp,5,12,0.42,Up,300,0.0,Down,-0.42,loss,6
0xdec081e0dbc9ba7fba332e95da263747fcfd8cf2b036817fba98af19a737da25,eth,5,1,0.44,Down,300,1.0,Down,0.5488,win,6
0xab1296c29d366dd28e574d2ae337944d4bf88ccb2fe543a25b6a32bf97adfbb0,btc,5,10,0.45,Down,300,1.0,Down,0.539,win,6
0x4ab807fab92247ac0cb1d1a5acc85dd0e1b6df99415390d5083d7db9259690ea,sol,5,1,0.42,Down,300,1.0,Down,0.5684,win,6
0xeb3923cbd99d0a49e77c78d1a78b41d034ee711c4c95e78c2e9d5bdf861ee988,eth,5,1,0.43,Down,300,0.0,Up,-0.43,loss,6
0xf2f0e8823aa436221874258ff66acc39d119c04d951fd24c4072abcc73003041,btc,5,10,0.45,Down,300,1.0,Down,0.539,win,6
0x0220084ed22d4cde1630d16e6d444ea6e1acf125013976bb166d980fae10f0ff,sol,5,1,0.45,Down,300,1.0,Down,0.539,win,6
0xecd73214c0838cee831c8bfead0a917cfe3a177a447bdfb830e8523dc8777ac1,btc,15,1,0.42,Down,900,1.0,Down,0.5684,win,6
0x49ae6f33ca51c0862d934f0c3f10ffab5fbee46b512aa752a0635ab548a52649,sol,5,1,0.39,Down,300,1.0,Down,0.5978,win,6
0xa71e37b55270721c7be631e91f8439d330f83dbd83a1fb0fc209bda7daceec65,eth,5,1,0.45,Down,300,1.0,Down,0.539,win,6
0xba2920e9a5f454a006f2bb724c25d8ad3c040250435c3b7b6b4f22efc9610ead,xrp,5,1,0.35,Down,300,0.0,Up,-0.35,loss,6
0x20796301a76705f26816bc8336b106c41b6d751217a898dbd3527aa150d493fa,sol,5,1,0.35,Down,300,0.0,Up,-0.35,loss,6
0xabb3a8a8f99cfc854dfb414f4e6eac0e0ec3543cc7a179771c893cd7338f0c30,eth,5,1,0.39,Down,300,0.0,Up,-0.39,loss,6
0x98b0d174ddfe163e97ccc2c104c0b4b0e7e19ff5eec254f3761b3c9034805496,btc,5,2,0.42,Down,300,1.0,Down,0.5684,win,6
0xfef04b8de4976a6556a2efc51e71d96f4d38ef95b314e31c5c77abf5149b8ba1,sol,15,1,0.41,Down,900,0.0,Up,-0.41,loss,6
0xb60de9850993c5dbd71d2210b67c34653867fdecc58c4160bafbed4772c22d0e,sol,5,1,0.43,Down,300,0.0,Up,-0.43,loss,6
0xebe08150f7dc92963e540fe35b4d9faa5323ea02e642261c77a7ba7063613ab7,xrp,5,7,0.41,Down,300,0.0,Up,-0.41,loss,6
0x800939c327e5f22d6aac3226f9cd1d4d5400f1ad4942583bb6e126bbf8e96897,eth,5,4,0.45,Down,300,0.0,Up,-0.45,loss,6
0x74f935de8bb37c03b634faca7bc7809f43f18655dad75119cd1eb5364399484b,sol,5,4,0.43,Down,300,0.0,Up,-0.43,loss,6
0x8b26b59e84a71295aa48fcacd5c5d609fafa5f367b56eadc08bc221080011657,btc,5,5,0.45,Down,300,0.0,Up,-0.45,loss,6
0x7c222478b834d9505fcb646abd2b62307c2f88205aaf6713ad65aef7b98876a4,xrp,5,2,0.43,Up,300,1.0,Up,0.5586,win,7
0xe9296845e830ff2252de286252877303afb9e025a7eef56fc38e73ffb8df5ace,xrp,15,3,0.45,Up,900,1.0,Up,0.539,win,7
0x0ad4e334b1f016fe9a2c8384d679c20bf317fff1b433bd002442aa67aa57c4db,btc,15,9,0.45,Up,900,1.0,Up,0.539,win,7
0x791e5b6560ace6640f18eb65c5e7efaa80b6ddb71df0911420e82d10799446b4,eth,5,1,0.45,Up,300,1.0,Up,0.539,win,7
0xe698cbadc65151d3bbbd47e5ff03294f238edeedd8be9d611777bddff8b8169e,sol,5,7,0.45,Up,300,1.0,Up,0.539,win,7
0x8670a4f89f1c9082cb3eb4734b31a22838cb2b46fb66e4800f37273733bcfcc8,xrp,5,8,0.45,Down,300,0.0,Up,-0.45,loss,7
0xca80e7e82baefb3e30bfa6761e3b8546a79c5ef15dc5041c54fb4a37a33fa92b,eth,5,30,0.45,Down,300,0.0,Up,-0.45,loss,7
0x516f44d1ae041eb2f9d758ef27b74e2dd1c3952198a8d414ca5122aea70b3267,sol,5,1,0.36,Down,300,0.0,Up,-0.36,loss,7
0x8267c73c665ea9a1adf7d4551587054968cf3c1883c7f60b64cace0f0132b046,eth,5,1,0.41,Down,300,0.0,Up,-0.41,loss,7
0x66b1115889e0173d796c35207e4b8e9c08b48a0f67800d832f94a7fa1baf83aa,sol,15,24,0.45,Down,900,1.0,Down,0.539,win,7
0x3fa4efb45a0bcf0391dd464294971b291c566a914d217f6f9b67d089e53db0f8,sol,5,4,0.45,Down,300,1.0,Down,0.539,win,7
0x0559ae5baf02b395e59766dd958d00a5d516826514c2f6f5aab1cead9b093453,btc,5,4,0.45,Down,300,1.0,Down,0.539,win,7
0x347875bec8c2233bb548294eacdfc0c0b6e425141adf43d9bd58b2866017553e,eth,5,2,0.38,Down,300,1.0,Down,0.6076,win,7
0x72a70b4ceb211828380e868e8903ac3e3fefde7bbd5f11b71ce1ae76f542e6c1,btc,15,5,0.45,Down,900,1.0,Down,0.539,win,7
0x4381753b15b010ce8b0d96fa69a73c58bc39602ce74716cd3b54860ddbc9f212,eth,15,10,0.45,Down,900,1.0,Down,0.539,win,7
0x06603fd12818e46eb42e11db71f1423ccb2eadbd87e20cf5fa1f71944d7a6225,btc,5,8,0.41,Up,300,0.0,Down,-0.41,loss,7
0xdbb8edad861df410ae7ca239ef174621ba5aab4cc58ad2249a128ba5c70ae21a,btc,5,6,0.42,Up,300,0.0,Down,-0.42,loss,7
0x05c280d590350c87ef7583d4f3cdf9bf4b10b6af5c9299bf5c0dbeb78cf1105a,btc,5,21,0.45,Down,300,1.0,Down,0.539,win,7
0x83e13a11f695bb6eb2cbe7f73c4a8ec8ce43727522b8b2d4d4ac9d7fd7b257f1,btc,15,1,0.44,Down,900,0.0,Up,-0.44,loss,7
0x858db7e30c4abb13d516ff074fe97bd4ae8dd79236ec0d8dde8f2d4e1b60937a,xrp,5,1,0.45,Down,300,1.0,Down,0.539,win,7
0xa156820ee6443571968936eb8b21e03c4a18f4cf29b3f7c72d0f731f7a244285,sol,5,1,0.38,Down,300,1.0,Down,0.6076,win,7
0xeac91f536e279d5979aaa893a68a8884fa6ba8d5a5c966fbe5ba5699620beb53,btc,5,9,0.45,Down,300,1.0,Down,0.539,win,7
0x62d86ab8a25579b79dc0ca92681bea013a494eb7f7bad09a3481639adc39ca1c,sol,5,1,0.21,Down,300,0.0,Up,-0.21,loss,7
0x65ed147a7254241fde4811053f409cf674cdfd30c75b28c23d70e7ab7cb8eaa1,eth,5,2,0.42,Down,300,0.0,Up,-0.42,loss,7
0x9cd0af07a6fc9359489ca0e17707cabda202d5434b0575483b43f1fbeeafb4b6,xrp,5,1,0.43,Down,300,0.0,Up,-0.43,loss,7
0x47d54c03860617b8b9b7621670b66c14e116084d3f3aeba38e2ba9d6cd52e968,btc,5,4,0.45,Up,300,1.0,Up,0.539,win,8
0xc333ebc00c04083a077047c5ed21e931cc988719fdbb359346a3b41b9bc0f5fc,eth,5,5,0.42,Up,300,0.0,Down,-0.42,loss,8
0x130491f157f7b6a54d9c0cbefa974a557f8a1f1febe6a33063593340723a26b2,btc,15,6,0.45,Up,900,1.0,Up,0.539,win,8
0x88cc5655053af780e453260f868644c1e591ff98b922b9a1d110cca15a2494bb,sol,5,2,0.44,Up,300,0.0,Down,-0.44,loss,8
0xa9c57946d015d21b25335ca46721ef76253c0ce267e43148a3e35181b272e4d2,xrp,5,1,0.43,Down,300,0.0,Up,-0.43,loss,8
0x2dd9e33cbb1ba2dda035419d181f011a6ddb15beaf8f654d0e3e18fa317e6c03,eth,15,1,0.4,Down,900,0.0,Up,-0.4,loss,8
0xc3f53a08800af75a38df16f0ee6c5728e01740e1c720cd1919fe589a5b019ab7,sol,15,8,0.45,Up,900,1.0,Up,0.539,win,8
0x25dfa55f362c4cb7659b1f1b402fc4a0fc16774e68f0cfc94affcac2648c01b1,sol,5,1,0.45,Down,300,1.0,Down,0.539,win,8
0xae6688b52ff8b6001cd8bd7984adf0b62b4efc75db7ff878c1e4e261f9cee2e0,btc,5,1,0.43,Down,300,1.0,Down,0.5586,win,8
